R,I,A,S,E,C,career,interest_label
4.642514413673829,2.17989220568711,1.0,4.411505678462136,1.5946308359892616,3.862493263872476,IT Support Engineer,SecurityCloud
4.348145274227858,2.9260634261101184,1.1081279178367984,3.615967481284346,1.7194796768182068,3.896850685370671,IT Support Engineer,SecurityCloud
4.278735531186845,2.376318513654977,1.0381201652113643,3.805068919968468,1.5495353907668976,3.8077542252541727,IT Support Engineer,SecurityCloud
4.511880405068652,3.3398533983160434,1.0,4.279450261870887,2.036403064431303,4.045547004956865,IT Support Engineer,SecurityCloud
5.0,3.608956332529214,1.7886521492353862,4.169862711095149,2.1662454903946884,3.483257266371962,IT Support Engineer,SecurityCloud
4.366601836120182,3.325801127474428,1.121660345709614,3.7520469046070417,1.4434549861850976,3.973509230051649,IT Support Engineer,SecurityCloud
4.366601836120182,3.325801127474428,1.121660345709614,3.7520469046070417,1.4434549861850976,3.973509230051649,IT Support Engineer,SecurityCloud
4.471842484901944,2.9675601335148616,1.087334777865787,3.2320213507789672,1.965729981836392,2.9940000159469453,IT Support Engineer,SecurityCloud
4.293159854457455,3.372480405474702,1.0,4.290838442607687,2.0644499567081693,3.541138321069235,IT Support Engineer,SecurityCloud
4.512813138904136,2.754498012437837,1.0,3.952428859600628,2.806135060816814,4.445154293695699,IT Support Engineer,SecurityCloud
4.475911026525808,2.9634091487294985,1.3463661877318596,4.015343176440467,2.13955921237537,3.956135941850689,IT Support Engineer,SecurityCloud
3.930355818885249,2.6542016460480515,1.0,3.904086772806626,2.8881430346639583,3.331821784485235,IT Support Engineer,SecurityCloud
4.606689566299554,3.64135697908511,1.0,4.147905967704231,2.037919501423981,4.329769262795711,IT Support Engineer,SecurityCloud
3.9097628843809913,3.455191924905491,1.0,4.166212355510227,1.1226151851894095,3.528076622210673,IT Support Engineer,SecurityCloud
4.504937936895399,3.2029369628512923,1.1633392491548498,4.126665380053309,1.6864764163730197,3.485027638139693,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
3.7347160851561054,2.8061240427369354,1.8080887365874128,4.288338155769651,2.4929496164746223,3.546943563488804,IT Support Engineer,SecurityCloud
4.095417648903629,3.1722488932516844,1.0,3.886566786499684,2.077785178400124,4.0439750476375735,IT Support Engineer,SecurityCloud
4.663347591488308,3.3235019861802946,1.0,3.9659481877114335,2.3952100848815108,3.438669216500093,IT Support Engineer,SecurityCloud
4.408129859691327,3.199106439213242,1.0,3.6770559727829935,1.0,4.018503340133657,IT Support Engineer,SecurityCloud
4.79350463993804,2.9601776427456423,1.0,4.373932934362991,3.078237083804093,4.202844763529044,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.125094459990168,2.8240753648757906,1.0,4.531900175439359,1.447222902801097,3.6619627465128826,IT Support Engineer,SecurityCloud
4.512813138904136,2.754498012437837,1.0,3.952428859600628,2.806135060816814,4.445154293695699,IT Support Engineer,SecurityCloud
4.155593248352178,3.5534895489838507,1.0,3.88075834783367,1.5386710959992245,3.3959848059407576,IT Support Engineer,SecurityCloud
4.4523779540327455,2.43960263125395,1.0164641833784744,3.43986642467652,1.4485427651173637,4.184032468873471,IT Support Engineer,SecurityCloud
4.663347591488308,3.3235019861802946,1.0,3.9659481877114335,2.3952100848815108,3.438669216500093,IT Support Engineer,SecurityCloud
4.448873523812311,3.514081155734736,1.1196794661838234,4.37054083274512,2.5224393713269864,3.657911568100343,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.504937936895399,3.2029369628512923,1.1633392491548498,4.126665380053309,1.6864764163730197,3.485027638139693,IT Support Engineer,SecurityCloud
3.6026134563846126,3.166418071576314,1.0611242765980018,3.319352033190148,1.3510794500463337,3.350160723834817,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
4.714894910002708,3.200690695390189,1.6425387944984051,3.9820691733308498,2.1971570718853983,3.689195386768899,IT Support Engineer,SecurityCloud
4.699635687616652,3.4492634965407394,1.0549742691666395,4.512284081992905,1.1864641423772704,3.385770610724484,IT Support Engineer,SecurityCloud
4.522145898974974,3.801482173460833,1.0,4.912444575961619,2.438353417380623,3.383995773013412,IT Support Engineer,SecurityCloud
4.144462430720972,2.9917823205844294,1.0,4.170566110630554,1.100485360980541,2.801725258814012,IT Support Engineer,SecurityCloud
3.6026134563846126,3.166418071576314,1.0611242765980018,3.319352033190148,1.3510794500463337,3.350160723834817,IT Support Engineer,SecurityCloud
4.5864317615043575,2.726141570550167,1.840249980088637,3.159900053839316,1.8256837396188468,4.392774334568201,IT Support Engineer,SecurityCloud
4.155593248352178,3.5534895489838507,1.0,3.88075834783367,1.5386710959992245,3.3959848059407576,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
5.0,3.608956332529214,1.7886521492353862,4.169862711095149,2.1662454903946884,3.483257266371962,IT Support Engineer,SecurityCloud
4.423602626183217,2.832143021805804,1.5008767168920985,4.406098221253441,1.6589426703437449,4.157464234222212,IT Support Engineer,SecurityCloud
4.549850018985161,3.1458111253315924,1.0677706568262213,3.6503935762529407,1.5273664602633588,2.4204559932273786,IT Support Engineer,SecurityCloud
4.365301389556212,3.4481392791866394,1.0,4.255617866130572,1.5521476997007184,4.333129270125153,IT Support Engineer,SecurityCloud
4.095417648903629,3.1722488932516844,1.0,3.886566786499684,2.077785178400124,4.0439750476375735,IT Support Engineer,SecurityCloud
4.5864317615043575,2.726141570550167,1.840249980088637,3.159900053839316,1.8256837396188468,4.392774334568201,IT Support Engineer,SecurityCloud
4.203252172996875,2.8547684121693675,2.1996886033532057,4.414945950010045,1.7726330565212636,4.042108294473222,IT Support Engineer,SecurityCloud
4.125094459990168,2.8240753648757906,1.0,4.531900175439359,1.447222902801097,3.6619627465128826,IT Support Engineer,SecurityCloud
4.79350463993804,2.9601776427456423,1.0,4.373932934362991,3.078237083804093,4.202844763529044,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
3.757662017530698,3.613729515577425,1.239842470273807,3.7140475538772586,1.3421545547682636,3.483457474772255,IT Support Engineer,SecurityCloud
4.278735531186845,2.376318513654977,1.0381201652113643,3.805068919968468,1.5495353907668976,3.8077542252541727,IT Support Engineer,SecurityCloud
4.341564622530012,2.7236149933866853,1.0,3.141757919700501,1.7852943332088178,3.1321055347807416,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
4.714894910002708,3.200690695390189,1.6425387944984051,3.9820691733308498,2.1971570718853983,3.689195386768899,IT Support Engineer,SecurityCloud
3.9097628843809913,3.455191924905491,1.0,4.166212355510227,1.1226151851894095,3.528076622210673,IT Support Engineer,SecurityCloud
4.699635687616652,3.4492634965407394,1.0549742691666395,4.512284081992905,1.1864641423772704,3.385770610724484,IT Support Engineer,SecurityCloud
4.348145274227858,2.9260634261101184,1.1081279178367984,3.615967481284346,1.7194796768182068,3.896850685370671,IT Support Engineer,SecurityCloud
5.0,3.608956332529214,1.7886521492353862,4.169862711095149,2.1662454903946884,3.483257266371962,IT Support Engineer,SecurityCloud
3.757662017530698,3.613729515577425,1.239842470273807,3.7140475538772586,1.3421545547682636,3.483457474772255,IT Support Engineer,SecurityCloud
4.110606166894683,2.624962561705234,1.1908042101976786,4.361699818978819,1.013944127380141,4.058239387515458,IT Support Engineer,SecurityCloud
4.317616510927267,2.924569486607329,1.0669539345224752,3.59139819816864,1.157402734596046,4.053209661372356,IT Support Engineer,SecurityCloud
4.061747965500036,3.367896526989857,1.0,3.810408507217233,1.864791553268964,3.491342555506448,IT Support Engineer,SecurityCloud
5.0,3.608956332529214,1.7886521492353862,4.169862711095149,2.1662454903946884,3.483257266371962,IT Support Engineer,SecurityCloud
4.423602626183217,2.832143021805804,1.5008767168920985,4.406098221253441,1.6589426703437449,4.157464234222212,IT Support Engineer,SecurityCloud
4.511880405068652,3.3398533983160434,1.0,4.279450261870887,2.036403064431303,4.045547004956865,IT Support Engineer,SecurityCloud
4.789858733724111,3.565643553179364,1.0188902998987497,3.7781403985349775,1.1298867093998384,3.56452822466763,IT Support Engineer,SecurityCloud
4.789858733724111,3.565643553179364,1.0188902998987497,3.7781403985349775,1.1298867093998384,3.56452822466763,IT Support Engineer,SecurityCloud
4.144462430720972,2.9917823205844294,1.0,4.170566110630554,1.100485360980541,2.801725258814012,IT Support Engineer,SecurityCloud
4.144462430720972,2.9917823205844294,1.0,4.170566110630554,1.100485360980541,2.801725258814012,IT Support Engineer,SecurityCloud
4.423602626183217,2.832143021805804,1.5008767168920985,4.406098221253441,1.6589426703437449,4.157464234222212,IT Support Engineer,SecurityCloud
3.7347160851561054,2.8061240427369354,1.8080887365874128,4.288338155769651,2.4929496164746223,3.546943563488804,IT Support Engineer,SecurityCloud
4.34018918849261,2.3378059371961712,1.0,3.876441799547792,3.4257038226424728,4.111685597359946,IT Support Engineer,SecurityCloud
5.0,3.608956332529214,1.7886521492353862,4.169862711095149,2.1662454903946884,3.483257266371962,IT Support Engineer,SecurityCloud
4.522145898974974,3.801482173460833,1.0,4.912444575961619,2.438353417380623,3.383995773013412,IT Support Engineer,SecurityCloud
4.423602626183217,2.832143021805804,1.5008767168920985,4.406098221253441,1.6589426703437449,4.157464234222212,IT Support Engineer,SecurityCloud
5.0,3.608956332529214,1.7886521492353862,4.169862711095149,2.1662454903946884,3.483257266371962,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
4.341564622530012,2.7236149933866853,1.0,3.141757919700501,1.7852943332088178,3.1321055347807416,IT Support Engineer,SecurityCloud
4.504937936895399,3.2029369628512923,1.1633392491548498,4.126665380053309,1.6864764163730197,3.485027638139693,IT Support Engineer,SecurityCloud
4.365301389556212,3.4481392791866394,1.0,4.255617866130572,1.5521476997007184,4.333129270125153,IT Support Engineer,SecurityCloud
4.79350463993804,2.9601776427456423,1.0,4.373932934362991,3.078237083804093,4.202844763529044,IT Support Engineer,SecurityCloud
4.79350463993804,2.9601776427456423,1.0,4.373932934362991,3.078237083804093,4.202844763529044,IT Support Engineer,SecurityCloud
4.278735531186845,2.376318513654977,1.0381201652113643,3.805068919968468,1.5495353907668976,3.8077542252541727,IT Support Engineer,SecurityCloud
4.504937936895399,3.2029369628512923,1.1633392491548498,4.126665380053309,1.6864764163730197,3.485027638139693,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.475911026525808,2.9634091487294985,1.3463661877318596,4.015343176440467,2.13955921237537,3.956135941850689,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.5864317615043575,2.726141570550167,1.840249980088637,3.159900053839316,1.8256837396188468,4.392774334568201,IT Support Engineer,SecurityCloud
3.640046797659617,2.112577632151135,1.4915685506528282,3.4328141983402483,1.9197730684431191,3.625435183548997,IT Support Engineer,SecurityCloud
4.278735531186845,2.376318513654977,1.0381201652113643,3.805068919968468,1.5495353907668976,3.8077542252541727,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.125094459990168,2.8240753648757906,1.0,4.531900175439359,1.447222902801097,3.6619627465128826,IT Support Engineer,SecurityCloud
4.365301389556212,3.4481392791866394,1.0,4.255617866130572,1.5521476997007184,4.333129270125153,IT Support Engineer,SecurityCloud
4.168258783225851,2.8248170777920976,1.0350494794711989,4.120726212520144,2.3730289694427644,3.2364194833109594,IT Support Engineer,SecurityCloud
4.789858733724111,3.565643553179364,1.0188902998987497,3.7781403985349775,1.1298867093998384,3.56452822466763,IT Support Engineer,SecurityCloud
4.053888828078824,3.010318270178753,1.0,4.157245336182435,2.387636505830152,3.8340899737546126,IT Support Engineer,SecurityCloud
4.110606166894683,2.624962561705234,1.1908042101976786,4.361699818978819,1.013944127380141,4.058239387515458,IT Support Engineer,SecurityCloud
4.144462430720972,2.9917823205844294,1.0,4.170566110630554,1.100485360980541,2.801725258814012,IT Support Engineer,SecurityCloud
4.457472631264156,3.128083608430656,1.0,5.0,2.324769319745784,4.388705057878843,IT Support Engineer,SecurityCloud
4.408129859691327,3.199106439213242,1.0,3.6770559727829935,1.0,4.018503340133657,IT Support Engineer,SecurityCloud
4.047380537930998,3.1965681917611124,1.0441835410518256,3.6699621334496784,1.5890877706861146,3.2985918567142063,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
4.549850018985161,3.1458111253315924,1.0677706568262213,3.6503935762529407,1.5273664602633588,2.4204559932273786,IT Support Engineer,SecurityCloud
4.203252172996875,2.8547684121693675,2.1996886033532057,4.414945950010045,1.7726330565212636,4.042108294473222,IT Support Engineer,SecurityCloud
4.699635687616652,3.4492634965407394,1.0549742691666395,4.512284081992905,1.1864641423772704,3.385770610724484,IT Support Engineer,SecurityCloud
4.144462430720972,2.9917823205844294,1.0,4.170566110630554,1.100485360980541,2.801725258814012,IT Support Engineer,SecurityCloud
4.642514413673829,2.17989220568711,1.0,4.411505678462136,1.5946308359892616,3.862493263872476,IT Support Engineer,SecurityCloud
4.348145274227858,2.9260634261101184,1.1081279178367984,3.615967481284346,1.7194796768182068,3.896850685370671,IT Support Engineer,SecurityCloud
4.448873523812311,3.514081155734736,1.1196794661838234,4.37054083274512,2.5224393713269864,3.657911568100343,IT Support Engineer,SecurityCloud
4.178653838017724,3.835010994160112,1.0,4.455333543893221,1.8694313322896856,3.823239502559415,IT Support Engineer,SecurityCloud
4.714894910002708,3.200690695390189,1.6425387944984051,3.9820691733308498,2.1971570718853983,3.689195386768899,IT Support Engineer,SecurityCloud
3.084968294040271,2.2881586815580386,3.074078634212671,2.3917948323993032,1.6606784693529484,1.84088123612869,Mobile App Developer,SecurityCloud
3.9097628843809913,3.455191924905491,1.0,4.166212355510227,1.1226151851894095,3.528076622210673,IT Support Engineer,SecurityCloud
4.549850018985161,3.1458111253315924,1.0677706568262213,3.6503935762529407,1.5273664602633588,2.4204559932273786,IT Support Engineer,SecurityCloud
4.408129859691327,3.199106439213242,1.0,3.6770559727829935,1.0,4.018503340133657,IT Support Engineer,SecurityCloud
4.699635687616652,3.4492634965407394,1.0549742691666395,4.512284081992905,1.1864641423772704,3.385770610724484,IT Support Engineer,SecurityCloud
4.871916132092002,3.2646867848576178,1.862350027083256,4.396834272812856,2.3534254928388463,3.740999658628944,IT Support Engineer,SecurityCloud
4.1427034453766085,2.985264521641112,1.0,3.873067436024466,2.112806733729277,3.351827507931637,IT Support Engineer,SecurityCloud
4.642514413673829,2.17989220568711,1.0,4.411505678462136,1.5946308359892616,3.862493263872476,IT Support Engineer,SecurityCloud
4.4523779540327455,2.43960263125395,1.0164641833784744,3.43986642467652,1.4485427651173637,4.184032468873471,IT Support Engineer,SecurityCloud
4.642514413673829,2.17989220568711,1.0,4.411505678462136,1.5946308359892616,3.862493263872476,IT Support Engineer,SecurityCloud
4.423602626183217,2.832143021805804,1.5008767168920985,4.406098221253441,1.6589426703437449,4.157464234222212,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
4.1427034453766085,2.985264521641112,1.0,3.873067436024466,2.112806733729277,3.351827507931637,IT Support Engineer,SecurityCloud
4.475911026525808,2.9634091487294985,1.3463661877318596,4.015343176440467,2.13955921237537,3.956135941850689,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.39534037913898,2.211056688486849,1.0,4.594309357914458,1.4145345922891752,4.042006774060865,IT Support Engineer,SecurityCloud
4.79350463993804,2.9601776427456423,1.0,4.373932934362991,3.078237083804093,4.202844763529044,IT Support Engineer,SecurityCloud
4.561194971110297,3.247673872591853,1.0,3.691688180416048,2.1609810435669727,3.533054932993984,IT Support Engineer,SecurityCloud
4.789858733724111,3.565643553179364,1.0188902998987497,3.7781403985349775,1.1298867093998384,3.56452822466763,IT Support Engineer,SecurityCloud
4.423602626183217,2.832143021805804,1.5008767168920985,4.406098221253441,1.6589426703437449,4.157464234222212,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
3.757662017530698,3.613729515577425,1.239842470273807,3.7140475538772586,1.3421545547682636,3.483457474772255,IT Support Engineer,SecurityCloud
4.1427034453766085,2.985264521641112,1.0,3.873067436024466,2.112806733729277,3.351827507931637,IT Support Engineer,SecurityCloud
4.561194971110297,3.247673872591853,1.0,3.691688180416048,2.1609810435669727,3.533054932993984,IT Support Engineer,SecurityCloud
4.448873523812311,3.514081155734736,1.1196794661838234,4.37054083274512,2.5224393713269864,3.657911568100343,IT Support Engineer,SecurityCloud
3.67883930019402,3.3059742836232715,1.0,4.070981088704588,2.872236962692744,3.4027051764890643,IT Support Engineer,SecurityCloud
4.178653838017724,3.835010994160112,1.0,4.455333543893221,1.8694313322896856,3.823239502559415,IT Support Engineer,SecurityCloud
4.348145274227858,2.9260634261101184,1.1081279178367984,3.615967481284346,1.7194796768182068,3.896850685370671,IT Support Engineer,SecurityCloud
4.1427034453766085,2.985264521641112,1.0,3.873067436024466,2.112806733729277,3.351827507931637,IT Support Engineer,SecurityCloud
4.504937936895399,3.2029369628512923,1.1633392491548498,4.126665380053309,1.6864764163730197,3.485027638139693,IT Support Engineer,SecurityCloud
4.871916132092002,3.2646867848576178,1.862350027083256,4.396834272812856,2.3534254928388463,3.740999658628944,IT Support Engineer,SecurityCloud
4.155593248352178,3.5534895489838507,1.0,3.88075834783367,1.5386710959992245,3.3959848059407576,IT Support Engineer,SecurityCloud
3.9741233803536433,2.147253278077553,1.0,4.316818535991342,1.0790802127128605,3.732296870627515,IT Support Engineer,SecurityCloud
4.351806642038422,2.6947326162135874,1.8471627251345817,3.582319026691178,2.072046441647256,3.375111341790246,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
4.746325589417002,2.680376933274807,1.0187802337099057,3.782587689462712,1.919088620356834,3.511783165405635,IT Support Engineer,SecurityCloud
4.125094459990168,2.8240753648757906,1.0,4.531900175439359,1.447222902801097,3.6619627465128826,IT Support Engineer,SecurityCloud
4.789858733724111,3.565643553179364,1.0188902998987497,3.7781403985349775,1.1298867093998384,3.56452822466763,IT Support Engineer,SecurityCloud
4.423602626183217,2.832143021805804,1.5008767168920985,4.406098221253441,1.6589426703437449,4.157464234222212,IT Support Engineer,SecurityCloud
5.0,3.056439381826292,1.0,3.438528178331975,2.463763794017852,3.6760690315030216,IT Support Engineer,SecurityCloud
3.6026134563846126,3.166418071576314,1.0611242765980018,3.319352033190148,1.3510794500463337,3.350160723834817,IT Support Engineer,SecurityCloud
4.348145274227858,2.9260634261101184,1.1081279178367984,3.615967481284346,1.7194796768182068,3.896850685370671,IT Support Engineer,SecurityCloud
4.39534037913898,2.211056688486849,1.0,4.594309357914458,1.4145345922891752,4.042006774060865,IT Support Engineer,SecurityCloud
4.125094459990168,2.8240753648757906,1.0,4.531900175439359,1.447222902801097,3.6619627465128826,IT Support Engineer,SecurityCloud
4.110606166894683,2.624962561705234,1.1908042101976786,4.361699818978819,1.013944127380141,4.058239387515458,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
5.0,3.056439381826292,1.0,3.438528178331975,2.463763794017852,3.6760690315030216,IT Support Engineer,SecurityCloud
4.448873523812311,3.514081155734736,1.1196794661838234,4.37054083274512,2.5224393713269864,3.657911568100343,IT Support Engineer,SecurityCloud
4.663347591488308,3.3235019861802946,1.0,3.9659481877114335,2.3952100848815108,3.438669216500093,IT Support Engineer,SecurityCloud
4.365301389556212,3.4481392791866394,1.0,4.255617866130572,1.5521476997007184,4.333129270125153,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.423035814957318,2.58305065746661,1.977770708644604,4.761001624617777,2.2740827794756164,3.384140148665593,IT Support Engineer,SecurityCloud
4.457472631264156,3.128083608430656,1.0,5.0,2.324769319745784,4.388705057878843,IT Support Engineer,SecurityCloud
5.0,3.608956332529214,1.7886521492353862,4.169862711095149,2.1662454903946884,3.483257266371962,IT Support Engineer,SecurityCloud
4.4523779540327455,2.43960263125395,1.0164641833784744,3.43986642467652,1.4485427651173637,4.184032468873471,IT Support Engineer,SecurityCloud
4.457472631264156,3.128083608430656,1.0,5.0,2.324769319745784,4.388705057878843,IT Support Engineer,SecurityCloud
3.757662017530698,3.613729515577425,1.239842470273807,3.7140475538772586,1.3421545547682636,3.483457474772255,IT Support Engineer,SecurityCloud
4.348145274227858,2.9260634261101184,1.1081279178367984,3.615967481284346,1.7194796768182068,3.896850685370671,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
4.144462430720972,2.9917823205844294,1.0,4.170566110630554,1.100485360980541,2.801725258814012,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.168258783225851,2.8248170777920976,1.0350494794711989,4.120726212520144,2.3730289694427644,3.2364194833109594,IT Support Engineer,SecurityCloud
4.471842484901944,2.9675601335148616,1.087334777865787,3.2320213507789672,1.965729981836392,2.9940000159469453,IT Support Engineer,SecurityCloud
3.67883930019402,3.3059742836232715,1.0,4.070981088704588,2.872236962692744,3.4027051764890643,IT Support Engineer,SecurityCloud
4.423602626183217,2.832143021805804,1.5008767168920985,4.406098221253441,1.6589426703437449,4.157464234222212,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
3.9097628843809913,3.455191924905491,1.0,4.166212355510227,1.1226151851894095,3.528076622210673,IT Support Engineer,SecurityCloud
4.178653838017724,3.835010994160112,1.0,4.455333543893221,1.8694313322896856,3.823239502559415,IT Support Engineer,SecurityCloud
4.512813138904136,2.754498012437837,1.0,3.952428859600628,2.806135060816814,4.445154293695699,IT Support Engineer,SecurityCloud
5.0,3.056439381826292,1.0,3.438528178331975,2.463763794017852,3.6760690315030216,IT Support Engineer,SecurityCloud
3.8784642243924976,2.7269743099514856,1.506585648823729,4.078991888886417,2.8253676549999254,3.72589246565227,IT Support Engineer,SecurityCloud
4.278735531186845,2.376318513654977,1.0381201652113643,3.805068919968468,1.5495353907668976,3.8077542252541727,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.348145274227858,2.9260634261101184,1.1081279178367984,3.615967481284346,1.7194796768182068,3.896850685370671,IT Support Engineer,SecurityCloud
4.293159854457455,3.372480405474702,1.0,4.290838442607687,2.0644499567081693,3.541138321069235,IT Support Engineer,SecurityCloud
4.095417648903629,3.1722488932516844,1.0,3.886566786499684,2.077785178400124,4.0439750476375735,IT Support Engineer,SecurityCloud
3.8784642243924976,2.7269743099514856,1.506585648823729,4.078991888886417,2.8253676549999254,3.72589246565227,IT Support Engineer,SecurityCloud
4.047380537930998,3.1965681917611124,1.0441835410518256,3.6699621334496784,1.5890877706861146,3.2985918567142063,IT Support Engineer,SecurityCloud
4.746325589417002,2.680376933274807,1.0187802337099057,3.782587689462712,1.919088620356834,3.511783165405635,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.423602626183217,2.832143021805804,1.5008767168920985,4.406098221253441,1.6589426703437449,4.157464234222212,IT Support Engineer,SecurityCloud
4.053888828078824,3.010318270178753,1.0,4.157245336182435,2.387636505830152,3.8340899737546126,IT Support Engineer,SecurityCloud
4.561194971110297,3.247673872591853,1.0,3.691688180416048,2.1609810435669727,3.533054932993984,IT Support Engineer,SecurityCloud
4.642514413673829,2.17989220568711,1.0,4.411505678462136,1.5946308359892616,3.862493263872476,IT Support Engineer,SecurityCloud
4.4523779540327455,2.43960263125395,1.0164641833784744,3.43986642467652,1.4485427651173637,4.184032468873471,IT Support Engineer,SecurityCloud
4.475911026525808,2.9634091487294985,1.3463661877318596,4.015343176440467,2.13955921237537,3.956135941850689,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
3.640046797659617,2.112577632151135,1.4915685506528282,3.4328141983402483,1.9197730684431191,3.625435183548997,IT Support Engineer,SecurityCloud
4.504937936895399,3.2029369628512923,1.1633392491548498,4.126665380053309,1.6864764163730197,3.485027638139693,IT Support Engineer,SecurityCloud
3.930355818885249,2.6542016460480515,1.0,3.904086772806626,2.8881430346639583,3.331821784485235,IT Support Engineer,SecurityCloud
4.408129859691327,3.199106439213242,1.0,3.6770559727829935,1.0,4.018503340133657,IT Support Engineer,SecurityCloud
4.1427034453766085,2.985264521641112,1.0,3.873067436024466,2.112806733729277,3.351827507931637,IT Support Engineer,SecurityCloud
3.645324980849168,2.7386082635015403,1.290031523685314,2.848893160222378,2.0786897221785305,3.5584827063863163,IT Support Engineer,SecurityCloud
4.699635687616652,3.4492634965407394,1.0549742691666395,4.512284081992905,1.1864641423772704,3.385770610724484,IT Support Engineer,SecurityCloud
4.168258783225851,2.8248170777920976,1.0350494794711989,4.120726212520144,2.3730289694427644,3.2364194833109594,IT Support Engineer,SecurityCloud
4.7003282872841,3.340050341671465,1.6239103865751188,4.724669878230419,1.0,4.171727321014038,IT Support Engineer,SecurityCloud
4.714894910002708,3.200690695390189,1.6425387944984051,3.9820691733308498,2.1971570718853983,3.689195386768899,IT Support Engineer,SecurityCloud
4.79350463993804,2.9601776427456423,1.0,4.373932934362991,3.078237083804093,4.202844763529044,IT Support Engineer,SecurityCloud
4.278735531186845,2.376318513654977,1.0381201652113643,3.805068919968468,1.5495353907668976,3.8077542252541727,IT Support Engineer,SecurityCloud
4.79350463993804,2.9601776427456423,1.0,4.373932934362991,3.078237083804093,4.202844763529044,IT Support Engineer,SecurityCloud
